#TYPE Selected.Microsoft.Open.AzureAD.Model.Group
"MailEnabled","DisplayName","Mail","SecurityEnabled"
"True","Accounting Krak?w Superwizor","AccountingKrakwSuperwizor@vistra.com","False"
"True","Credit Control Roll Out","CreditControlRollOut@vistra.com","False"
"True","Project RAA","ProjectRAA@vistra.com","False"
"True","ML-SG-kacific","kacific.sg@vistra.com","False"
"True","*Email - Singapore Business Intelligence","email-singaporebusinessintel@vistra.com","False"
"True","Legal Team Vistra Real Estate","LegalTeamVistraRealEstate@vistra.com","False"
"True","IE Projects","VistraIrelandProjects@vistra.com","False"
"True","Accounting MKL VCSCEE","accountingmkl.cee@vistra.com","False"
"True","aliortfi.fiz.ta","aliortfi.fiz.ta@vistra.com","False"
"True","Email - Reading - Department - Management Accounting","email-reading-department-mgmtaccounting@vistra.com","False"
"True","Group MCO VCSCEE","groupmco.cee@vistra.com","False"
"True","Apple Tree Life Sciences - Management Accounts","AppleTreeLifeSciences-ManagementAccounts@vistra.com","False"
"True","VTS Brains","VTSBrians@vistra.com","False"
"True","*Email - All Staff Vistra Eemnes","AllStaffEemnes@vistra.com","False"
"True","ML-SG-Swsincomefund","swsfund@vistra.com","False"
"True","*Email - Vistra Singapore BusCo","email-vistrasingaporebusco@vistra.com","False"
"True","*Email - Amsterdam - Investors Avedon","Investors.Avedon@vistra.com","False"
"True","acc-sup-war.vcscee","acc-sup-war.cee@vistra.com","False"
"True","Email - Mauritius - New Frontier Properties Directors","NewFrontierPropertiesDirectors@vistra.com","False"
"True","Email - PF Capital Finance","PFCapitalFinance@vistra.com","False"
"True","groupmkt.vcscee","groupmkt.cee@vistra.com","False"
"True","Yardi Optimisation Project","YardiOptimisationProject@vistra.com","False"
"True","Bid Team - Smiths","BidTeam-Smiths@vistra.com","False"
"True","*Email - Netherlands - Signal RE","SignalRE.nl@vistra.com","False"
"True","Email - Canyon - Altavair","altavair@canyoncts.com","False"
"True","Email - Canyon - DMO Ireland","dmoireland@canyoncts.com","False"
"True","MOUNT.FIZ","mount.fiz@vistra.com","False"
"True","*Email - Luxembourg - CEInvestment","CEInvestment.lux@vistra.com","False"
"True","Avedon Closing","AvedonClosing@vistra.com","False"
"True","Email - Jersey Nan Fung Admin Group","NanFungAdmin@vistra.com","False"
"True","Intrum Payroll","intrumpayroll@vistra.com","False"
"True","Audit Team Reading","AuditTeamReading@vistra.com","False"
"True","Medifill/Miguel Torres","MedifillMiguelTorres@vistra.com","False"
"True","*Email - Amsterdam - Portzelande","Portzelande@vistra.com","False"
"True","Vistra Australia - Main","VistraAustralia-Main@vistra.com","False"
"True","*email-Amsterdam-MubadalaAerospace","_email-Amsterdam-MubadalaAerospace@vistra.com","False"
"True","Email - Canyon - WAVE Admin","waveadmin@canyoncts.com","False"
"True","groupawj.vcscee","groupawj.cee@vistra.com","False"
"True","TB - HR","TB-HR@vistra.com","False"
"True","*Email - All Staff Vistra Asia IE","Email-AllStaffVistraAsiaIE@vistra.com","False"
"True","fundusze","fundusze@ofiz.pl","False"
"True","Email - Bristol - SCGTeam","SCGTeam@vistra.com","False"
"True","IT Process Development","ITProcessDevelopment@vistra.com","False"
"True","Group KAN CEE","groupkan.vcscee@vistra.com","False"
"True","Group JBZ VCSCEE","groupjbz.cee@vistra.com","False"
"True","MS Team","MSTeam@vistra.com","False"
"True","Legal Services in HK / GC","LegalServicesinHKGC@vistra.com","False"
"True","Reina & Cel","ReinaCel@vistra.com","False"
"True","kra.catering","kra.catering@vistra.com","False"
"True","ostoja.fiz.pay","ostoja.fiz.pay@vistra.com","False"
"True","Email - Germany - aag.de","aag.de@vistra.com","False"
"True","Email ? Augusta Investment Committee","augustainvcomm@vistra.com","False"
"True","VPN Rollout + O365 Migration","VPNRollout@vistra.com","False"
"True","LUX Monthly Deep Dive","LUXMonthlyDeepDive@vistra.com","False"
"True","Client Servicing Team","ClientServicingTeam@vistra.com","False"
"True","ML-SG-InfuseVentures","infuseventures.sg@vistra.com","False"
"True","CoSec","CoSec@vistra.com","False"
"True","Project Treasury / Pelican Luxembourg","ProjectTreasuryPelicanLuxembourg@vistra.com","False"
"True","ML-SG-Fundtier","fundtier.sg@vistra.com","False"
"True","Email - London - AP AL Adbi","AP.ALAdbi@vistra.com","False"
"True","NPS","NPS@vistra.com","False"
"True","z Vistra CF Reg BAH","zOILRegBAH@oilglobal.com","False"
"True","Email - Hong Kong Hub Mobile Users","HongKongHubMobileUsers@vistra.com","False"
"True","Email - London - Njoy-UK","NJOY-UK@vistra.com","False"
"True","Email - Hong Kong NovaSage Formation Team","HKNSFormationTeam@nova-sage.com","False"
"True","*Email - Luxembourg - MDC Commercial Finance","mdc.commercial.finance@vistra.com","False"
"True","Email - London IllusionistsLiveUK","Illusionistsliveuk@vistra.com","False"
"True","Email -  Project Zeppelin","ProjectZeppelin@vistra.com","False"
"True","Email-Cologne-AIGermany","AIGermany@vistra.com","False"
"True","Email - Luxembourg - Fatca CRS Team RE II","fatca.crs.teamRE2.Lux@vistra.com","False"
"True","*Email - Europe - Infrastructure","infrastructure.eu@vistra.com","False"
"True","ACS Team","ACSTeam@vistra.com","False"
"True","zarzad.vfsp","zarzad.vfsp@vistra.com","False"
"True","Email - London - 25HollandPark","ldn25hollandpark@vistra.com","False"
"True","*Email - Luxembourg - Indigo","Indigo.lux@vistra.com","False"
"True","Email-Marketing-Europe","Email-Marketing-Europe@vistra.com","False"
"True","*Email - Singapore HR Employee Screening","employeescreening.sg@vistra.com","False"
"True","*Email - Netherlands - Sironix.nl","Sironix.nl@vistra.com","False"
"True","amsterdam@vistra.com","Amsterdam@vistra.com","False"
"True","zzEmail - Zendesk Reports - Mauritius Team","zendesk.mauteam@vistra.com","False"
"True","Email - Bristol - JTC ProcessAgent","ProcessAgent@vistra.com","False"
"True","Comitteercap","Comitteercap@vistra.com","False"
"True","*Email - Luxembourg KAM Team","LuxKamTeam@vistra.com","False"
"True","Project Team - AML Business Risk Assessment","ProjectTeam-AMLBusinessRiskAssessment@vistra.com","False"
"True","altus.fio.confirmation","altus.fio.confirmation@vistra.com","False"
"True","*Email - Canepa","canepa@vistra.com","False"
"True","*Email - Jersey Viewpoint Administrators","JerseyViewpointAdministrators@vistra.com","False"
"True","Business Information Projects & Operations","BusinessInformationOperations@vistra.com","False"
"True","Vistra NL Edita","nl.edita@vistra.com","False"
"True","aktualne.nbp","aktualne.nbp@vistra.com","False"
"True","*Email - All Staff VFS","Email-AllStaffVFS@vistra.com","False"
"True","Tech & Commercial - Finance / HR","TechCommercial-FinanceHR@vistra.com","False"
"True","inblrie.dataprotection","Email-IndiaiUjwalnblrie.dataprotection@vistra.com","False"
"True","Mauritius BI DEV Team","BIProjectTeam@vistra.com","False"
"True","Email - Reading - Fire Wardens","email-reading-firewardens@vistra.com","False"
"True","Corporate Team - MEYR","CorporateTeamA@vistra.com","False"
"True","RadiusPublicFolderTest","RadiusPublicFolderTest@vistra.com","False"
"True","Group DKL VCSCEE","groupdkl.cee@vistra.com","False"
"True","SSC - Vistra Guernsey","SSC-VistraGuernsey@vistra.com","False"
"True","Email - ITCL SBU WEST1","ITCLSBUWEST1@vistra.com","False"
"True","*Email - Luxembourg - Corp. Clients Team","EmailLuxembourgTeamCorpClients@vistra.com","False"
"True","All Czech Republic CEE VCS","allczechrepublic.cee@vistra.com","False"
"True","turbine","turbine@ofiz.pl","False"
"True","*Email - Luxembourg - Xenon","Xenon.lux@vistra.com","False"
"True","Leadership Conference 2020","PartnersConference2019@vistra.com","False"
"True","*Email - Amsterdam - Amethyst","Amethyst@vistra.com","False"
"True","*Email - Asia Trust Team Leads","email-AsiaTrustTL@vistra.com","False"
"True","Wflow/DMgt - Project","WflowDMgt-Project@vistra.com","False"
"True","*Email - VME - InternalCompliance","compliance.me@vistra.com","False"
"True","Radius integration - Finance workstream (FP&A)","Radiusintegration-FinanceworkstreamFPA@vistra.com","False"
"True","2019 VP True Up - Mauritius","2019VPTrueUp-Mauritius@vistra.com","False"
"True","invoices.anl","invoices.anl@vistra.com","False"
"True","Marketing","Vistra-GroupMarketing@vistra.com","False"
"True","Email - Reading - Trainees","trainees.uk@vistra.com","False"
"True","Email - Bristol - BristolCosec","bristolcosec@vistra.com","False"
"True","B&P [copy]","BPcopy@vistra.com","False"
"True","Email - Bristol - VistraCFSAdmin","VistraCFSAdmin@vistra.com","False"
"True","Email - Canyon - Info CanyonCTS","info@canyoncts.com","False"
"True","ML-SG-OPCFII","OPCFII.sg@vistra.com","False"
"True","Email - Canyon - J H Group","JHGroup@canyoncts.com","False"
"True","Email - Guernsey Auto Forward GFG","gfg.auto.forward.gg@vistra.com","False"
"True","Tech Leadership Team Holiday Calendar","TechLeadershipTeamHolidayCalendar@vistra.com","False"
"True","Group KFE VCSCEE","groupkfe.vcscee@vistra.com","False"
"True","Email - Global Capital Markets Business Channel","capitalmarkets.business@vistra.com","False"
"True","PPA","ppa@vistra.com","False"
"True","Payroll Centor","payroll.centor@vistra.com","False"
"True","ML-AU-Sevone","sevone.au@vistra.com","False"
"True","DAC6","DAC6@vistra.com","False"
"True","*Email - Luxembourg - A1 Carpi Finance S.A","A1Carpi.team.lux@vistra.com","False"
"True","2019 VP True Up - Cayman","2019VPTrueUp-Cayman@vistra.com","False"
"True","Yardi RPA","YardiRPA@vistra.com","False"
"True","tristanaccounts.vcscee","tristanaccounts.cee@vistra.com","False"
"True","Test","Test617@vistra.com","False"
"True","*Email - Luxembourg - Milestone","milestone.lux@vistra.com","False"
"True","Email - Hong Kong Greater China Support Team","HongKongGreaterChinaSupportteam@vistra.com","False"
"True","Legal team","Legalteam624@vistra.com","False"
"True","*Email - Amsterdam - Team Michael","team.michael@vistra.com","False"
"True","*Email - All Staff Vistra Antwerp","Email-AllStaffVistraAntwerp@ofiz.onmicrosoft.com","False"
"True","ML-SG-LcCoreOpportunitiesFund","lccoreopportunitiesfund.sg@vistra.com","False"
"True","*Email - Netherlands - mtssystems","mtssystems.nl@vistra.com","False"
"True","*Email - Netherlands - HTC Holding Cooperatief UA","HTC.nl@vistra.com","False"
"True","*Email - Luxembourg Team - Central and Eastern Europe","Email-LuxembourgTeam-centralandeasternEurope@vistra.com","False"
"True","ML-AU-Gunton","Gunton.Au@vistra.com","False"
"True","*Email - Netherlands - Ax?r?al Participations Europe Centrale","APEC.nl@vistra.com","False"
"True","Vistra EAs","VistraEAs@vistra.com","False"
"True","*Email - Cyprus Hub Blackberry Users","email-cyprushibblckberryusers@vistra.com","False"
"True","Vistra Macau remits","VistraMacauremits@vistra.com","False"
"True","ML-SG-QuestVenturesManager","QuestVenturesManager.sg@vistra.com","False"
"True","VFunds Team","AISPortal@vistra.com","False"
"True","Bla","Bla@ofiz.onmicrosoft.com","False"
"True","*Email - Group KAM Program - SteerCo","GKAM.SteerCo@vistra.com","False"
"True","*Email - Luxembourg - Kenai","Kenai.lux@vistra.com","False"
"True","*Email - VME ? Support","support.me@vistra.com","False"
"True","Email - Amsterdam WCC.nl","WWC.nl@vistra.com","False"
"True","Audit CSR subcommittee","AuditCSRsubcommittee@vistra.com","False"
"True","Email - ITCL Authorised Signatories","Email-ITCLAuthorisedSignatories@vistra.com","False"
"True","JLP Test Team","JLPTestTeam@vistra.com","False"
"True","YOOZ Import Status","yoozimportstatus@vistra.com","False"
"True","Leonie's WIP","LeoniesWIP@vistra.com","False"
"True","Covid","Covid@vistra.com","False"
"True","accountingmrz.vcscee","accountingmrz.vcscee@vistra.com","False"
"True","Email - HR Asia Pacific","HRAsiaGroup@vistra.com","False"
"True","Email - Bristol - Registrations","Registrations@vistra.com","False"
"True","*Email - Amsterdam - Glanbia Amsterdam","glanbia.amsterdam@vistra.com","False"
"True","Vistra Director Panel","VistraDirectorPanel@vistra.com","False"
"True","Windows 2008 upgrade","Windows2008upgrade@vistra.com","False"
"True","SSC - Technology Workstream","SSC-TechnologyWorkstream@vistra.com","False"
"True","All Accounting POLAND CEE VCS","allaccpol.cee@vistra.com","False"
"True","MS Project Test","MSProjectTest@vistra.com","False"
"True","Gazeley-7R","Gazeley7R_group@vistra.com","False"
"True","UKICI Projects","UKICIProjects@vistra.com","False"
"True","Email - Bristol - WebsphereDevelopers","WebsphereDevelopers.bristol@vistra.com","False"
"True","Email ? Payments 4 SG","Payments4.sg@vistra.com","False"
"True","All Bucharest CEE VCS","allbucharest.cee@vistra.com","False"
"True","KL team","KLteamtest@vistra.com","False"
"True","Exact Sciences UK Ltd (Genomic)","ExactSciencesUKLtdGenomic@vistra.com","False"
"True","*Email - Northumbria.NL","Northumbria.NL@vistra.com","False"
"True","Job Level Exercsie","JobLevelExercsie@vistra.com","False"
"True","zzEmail - Datacenter Alerts - Jersey","dcalertsjer@vistra.com","False"
"True","Email - Mauritius CBS","Email-Mauritius-CBS@vistra.com","False"
"True","ML-AU-FBT","FBT.AU@vistra.com","False"
"True","Compliance VCS CEE","compliancepoland.vcscee@vistra.com","False"
"True","Email - Canyon - Legal","legal@canyoncts.com","False"
"True","Email - India Ujwal - MINIOIO","minioiopayroll.ind@vistra.com","False"
"True","accounting prague","accountingprague@vistra.com","False"
"True","zzEmail - Hong Kong Smartone invoice","hk.smartoneinvoice@vistra.com","False"
"True","ML-SG-AloisVentures","aloisventures.sg@vistra.com","False"
"True","*Email - Zurich Team - Argentina","emailzrhargentina@vistra.com","False"
"True","Client Insights & Lead Generation - India","ClientInsightsLeadGeneration-India@vistra.com","False"
"True","RP Guernsey Test","RPGuernseyTest@vistra.com","False"
"True","2019 VP True Up - Bristol","2019VPTrueUp-Bristol@vistra.com","False"
"True","Email - Bristol - ID&FraudErrors","id&frauderrors.bristol@vistra.com","False"
"True","zarzad","zarzad@ofiz.pl","False"
"True","Email - Bristol - LiferayAdmin","liferayadmin.bristol@vistra.com","False"
"True","PLATNIK.WAW","platnik.waw.cee@vistra.com","False"
"True","Email - Bristol - GoAheadAdmin","GoAheadAdmin@vistra.com","False"
"True","Client Directors and Auth signatories","ClientDirectorsandAuthsignatories@vistra.com","False"
"True","Email - Hong Kong CPC - EC Team","HongKongCPC-TeamEC@vistra.com","False"
"True","IT ASIA","itasia@vistra.com","False"
"True","Cibus Admin","CibusAdmin@vistra.com","False"
"True","JBDRX teams version","JBDRXteamsversion@vistra.com","False"
"True","IT OPERATIONS CEE","ITCEE@vistra.com","False"
"True","Projekt FRA Datev Integration","ProjektFRAIntegration@vistra.com","False"
"True","Email - India Ujwal - IP Infusion","ipinfusionpayroll.ind@vistra.com","False"
"True","Email - Bristol - FastTrack","FastTrack@vistra.com","False"
"True","wycenafio","wycenafio@ofiz.pl","False"
"True","Payroll - Krak?w - Superwizor","Payroll-Krakw-Superwizor@vistra.com","False"
"True","MCS Junior Lawyer","MCSJuniorLawyer@vistra.com","False"
"True","Email - Amsterdam Neos","neos@vistra.com","False"
"True","My Plan","MyPlan970@vistra.com","False"
"True","VTS CMA Account","VTSCMAAccount@vistra.com","False"
"True","Project-Financial governance","Project-FinancialGoverance@vistra.com","False"
"True","europa.fundusze","europa.fundusze@vistra.com","False"
"True","Welfare Team","WelfareTeam@vistra.com","False"
"True","SharefileReport@vistra.com","sharefilereport@vistra.com","False"
"True","Kiamco","Kiamco@vistra.com","False"
"True","US IT Management","USITManagement@vistra.com","False"
"True","ML-SG-AlphaJWC","AlphaJWC.sg@vistra.com","False"
"True","lavender WFH","lavenderWFH@vistra.com","False"
"True","Email - India Ujwal - Pluribus Payroll","pluribuspayroll.ind@vistra.com","False"
"True","Cloud-scratchpad","cloud-scratchpad@vistra.com","False"
"True","Email - Mauritius - GDRMU-ML-Silverdale","ssof.accounts@vistra.com","False"
"True","Bristol - patching","Bristol-patching@vistra.com","False"
"True","Digital Marketing","DigitalMarketing@vistra.com","False"
"True","CAS","CAS137@vistra.com","False"
"True","groupkkr.vcscee","groupkkr.cee@vistra.com","False"
"True","Email - Mauritius - SSC","mauritius.ssc@vistra.com","False"
"True","Barcomarine","Barcomarine@vistra.com","False"
"True","ML-SG-Visi Lintas","visilintas.sg@vistra.com","False"
"True","zzEmail - Zendesk Reports - India Team","zendesk.indteam@vistra.com","False"
"True","GSY Vistra Managers","GSYVistraManagers@vistra.com","False"
"True","*Email - Luxembourg - ML-LU-ALL-Orangefield All Users","OFLUXALLSTAFF@vistra.com","False"
"True","*Email - Luxembourg - AMP IDFIV AIFM","ampidfiv.aifm.lux@vistra.com","False"
